EuroCrops: Harmonized Open Crop Dataset,,,,,
translated_name-original_name,HCAT3_name,HCAT2_name,gpw_class,weight,obs
PeachPeach,peachpeach,peachpeach,3,1,
Peanut,arachis,arachis,3,1,
Pear,pears,pears,3,1,
Pears,pears,pears,3,1,
Pears (crop plants),pears,pears,3,1,
PeasPeasPeasPeas,peaspeaspeaspeas,peaspeaspeaspeas,3,1,
Peas (fresh / table peas free range),peas,peas,3,1,
Peas (not canned),peas,peas,3,1,
Peas (other than dry harvested) - fresh,peas,peas,3,1,
Peas (other than dry harvested) - industry,legumes_harvested_green,legumes_harvested_green,2,1,
Peas (peas),peas,peas,3,1,
Peas (to harvest dry),peas,peas,3,1,
Peas beans,beans,beans,3,1,
Peas consumption,peas,peas,3,1,
Peas for grain production,peas,peas,3,1,
Peas green/yellow (green to be harvested),peas,peas,3,1,
Peas including shockers (harvest dry),other_arable_land_crops,other_arable_land_crops,2,2,
Peas sown,peas,peas,3,1,
Peas wholecrop,peas,peas,3,1,
"Peas, green, dry harvest (no canned)",other_arable_land_crops,other_arable_land_crops,2,2,
Pecan,pecan,pecan,3,1,
Pendant amaranth,amaranth,amaranth,3,1,
Peonies (also shrub),peony_peonies,peony_peonies,3,1,
Peonies / Peonies (Common Peony,peony_peonies,peony_peonies,3,1,
Peony dried flowers,peony_peonies,peony_peonies,3,1,
Peony other flower nursery crops,peony_peonies,peony_peonies,3,1,
Peony propagation,peony_peonies,peony_peonies,3,1,
"Peony, flower bulbs and tubers",peony_peonies,peony_peonies,3,1,
People garden park,not_known_and_other,not_known_and_other,0,0,
Pepper / Chili,chili_pepper,chili_pepper,3,1,
Peppermint,mints_peppermint,mints_peppermint,3,1,
Perennial,permanent_crops_perennial,permanent_crops_perennial,3,1,
Perennial Clover,clover,clover,2,1,
Perennial alfalfa,alfalfa_lucerne,alfalfa_lucerne,2,1,
Perennial crops not mentioned elsewhere,permanent_crops_perennial,permanent_crops_perennial,3,1,
Perennial flower strips or flower areas (only to be used for areas with AUM-BS 2),flowers_ornamental_plants,flowers_ornamental_plants,3,1,
Perennial fruit crops (apple),apples,apples,3,1,
Perennial fruit crops (peach),peach,peach,3,1,
Perennial fruit crops (pear),orchards_fruits,orchards_fruits,3,1,
Perennial fruit crops (plum),orchards_fruits,orchards_fruits,3,1,
Perennial fruit crops (sour cherry),cherry_cherries,cherry_cherries,3,1,
Perennial fruit crops (sweet cherry,cherry_cherries,cherry_cherries,3,1,
Perennial fruit crops (sweet cherry standard),cherry_cherries,cherry_cherries,3,1,
Perennial fruit crops standard (apple),apples,apples,3,1,
Perennial fruit crops standard (pear),orchards_fruits,orchards_fruits,3,1,
Perennial grasses,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Perennial plants,unspecified_permanent_crops,unspecified_permanent_crops,3,1,
Perennial ryegrass for seed production,lolium_ryegrass,lolium_ryegrass,2,1,
Perennials,permanent_crops_perennial,permanent_crops_perennial,3,1,
Perennials open ground,unspecified_permanent_crops,unspecified_permanent_crops,3,1,
Perennials pot and container cultivation,unspecified_permanent_crops,unspecified_permanent_crops,3,1,
Perforate St Johns-wort,st_johns_wort,st_johns_wort,3,1,
Permanent alfalfa and alfalfa grass over 50% alfalfa,alfalfa_lucerne,alfalfa_lucerne,2,1,
Permanent alfalfa grass over 25% grass for factory,alfalfa_lucerne,alfalfa_lucerne,2,1,
Permanent clover grass for factory,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent clover grass over 50% clover / alfalfa0,clover,clover,2,1,
Permanent grass and clover grass without norm below 50% clover,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grass and clover grass without norm over 50% clover,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grass by water borehole,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grass factory over 6 tons,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grass for factory,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grass land suspendet from production,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grass less than 50% clover / alfalfa,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grass low yield,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grass standard yield,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grass very low yield,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grass without clover,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grass without payment of ecological subsidies,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grasslandPermanent grassland,pasture_meadow_grassland_grasspasture_meadow_grassland_grass,pasture_meadow_grassland_grasspasture_meadow_grassland_grass,1,2,
Permanent grassland under established local practices (e.g. heather),pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grassland withdrawn from production within the meaning of Art. 4 para. 1 letter c) ii) Regulation 1307/2013,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent grasslands,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permanent pasture - predominantly grass (woody fodder resources absent or scarce),pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Permissible strip along a forest with production,not_known_and_other,not_known_and_other,0,0,
Persian clover,clover,clover,2,1,
Persimmon,orchards_fruits,orchards_fruits,3,1,
Petroselinum (parsley),parsly,parsly,3,1,
PhaceliaPhaceliaPhacelia,phaceliaphaceliaphacelia,phaceliaphaceliaphacelia,3,1,
Phacelia (as main culture e.g. seed propagation),phacelia,phacelia,3,1,
Phacelia 5 years or less,phacelia,phacelia,3,1,
Phacelia with legume sowing,phacelia,phacelia,3,1,
Phacelia wobbly-leaved,phacelia,phacelia,3,1,
Pickle production,cucumber_pickle,cucumber_pickle,3,1,
Pickle seeds and propagation material,cucumber_pickle,cucumber_pickle,3,1,
Pigeon goiter / catchfly,silene_catchfly,silene_catchfly,3,1,
Piper,piper_pepper,piper_pepper,3,1,
Pistachio,pistachio,pistachio,3,1,
Plant mixture with hemp,hemp_cannabis,hemp_cannabis,3,1,
Plantain (ribwort)Plantain (ribwort),aromatic_medicinal_culinary_plants_spices_herbsaromatic_medicinal_culinary_plants_spices_herbs,aromatic_medicinal_culinary_plants_spices_herbsaromatic_medicinal_culinary_plants_spices_herbs,3,1,
Planted vineyards,vineyards_wine_vine_rebland_grapes,vineyards_wine_vine_rebland_grapes,3,1,
Planting material and propagating material of leguminous vegetables,fresh_vegetables,fresh_vegetables,3,1,
Planting material and propagating material of non-leguminous vegetables,fresh_vegetables,fresh_vegetables,3,1,
Plum for processing,plums,plums,3,1,
Plum tree,plums,plums,3,1,
Plum with undergrowth of grass,plums,plums,3,1,
Plum without undergrowth of grass,plums,plums,3,1,
Plums,plums,plums,3,1,
Plums (crop plants),plums,plums,3,1,
Pointed cabbage seeds and propagation material,brassica_oleracea_cabbage,brassica_oleracea_cabbage,3,1,
Pollen fallow,fallow_land_not_crop,fallow_land_not_crop,0,0,
Polygonum,polygonum,polygonum,3,1,
Pome and stone fruit,orchards_fruits,orchards_fruits,3,1,
Pome fruit e.g. applesPome fruit e.g. apples,orchards_fruitsorchards_fruits,orchards_fruitsorchards_fruits,3,1,
Pomegranate,pomegranate,pomegranate,3,1,
Pools <= 0.1 ha,not_known_and_other,not_known_and_other,0,0,
Popcorn,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
Poplar,aspen,aspen,0,1,
Poplar,populus,populus,3,1,
Poplar (0-100 other trees per hectare),populus,populus,3,1,
Poplar afforestation,afforestation_reforestation,afforestation_reforestation,0,0,
PoppyPoppy,poppypoppy,poppypoppy,3,1,
Poppy seedsPoppy seedsPoppy seeds,poppypoppypoppy,poppypoppypoppy,3,1,
Populus maximowiczii,populus,populus,3,1,
Populus robusta,populus,populus,3,1,
Potato,potatoes,potatoes,3,1,
Potato (early),potatoes,potatoes,3,1,
"Potato (excl. ""Ando"")",potatoes,potatoes,3,1,
Potato for consumption,potatoes,potatoes,3,1,
"Potato varieties, seed on clay soil",potatoes,potatoes,3,1,
"Potato varieties, seed on sandy/peat soil",potatoes,potatoes,3,1,
Potatoes (food),potatoes,potatoes,3,1,
Potatoes (planned harvest for 1/9),potatoes,potatoes,3,1,
Potatoes (planned harvest from 1/9),potatoes,potatoes,3,1,
Potatoes (seed potatoes),potatoes,potatoes,3,1,
Potatoes AM . control measure,potatoes,potatoes,3,1,
Potatoes consumptionPotatoes consumption,potatoespotatoes,potatoespotatoes,3,1,
Potatoes for consumption (early),potatoes,potatoes,3,1,
Potatoes for consumption (late),potatoes,potatoes,3,1,
Potatoes leg NAK,potatoes,potatoes,3,1,
Potatoes leg TBM,potatoes,potatoes,3,1,
Potatoes not elsewhere specified or included,potatoes,potatoes,3,1,
Potatoes others,potatoes,potatoes,3,1,
Potatoes starch,potatoes,potatoes,3,1,
Potatoes starchy,potatoes,potatoes,3,1,
"Potatoes, cons. on clay soil (early, leaves before 15-07)",potatoes,potatoes,3,1,
"Potatoes, cons. on sand/peat (early, leaves before 15-07)",potatoes,potatoes,3,1,
"Potatoes, consumption on clay soil",potatoes,potatoes,3,1,
"Potatoes, consumption on clay/lss soil",potatoes,potatoes,3,1,
"Potatoes, consumption on sandy/peat soil",potatoes,potatoes,3,1,
"Potatoes, seed on clay/lss soil (NAK)",potatoes,potatoes,3,1,
"Potatoes, seed on sand/peat soil (NAK)",potatoes,potatoes,3,1,
"Potatoes, starch (incl. TBM seed potatoes)",potatoes,potatoes,3,1,
"Potatoes, starch delivered abroad",potatoes,potatoes,3,1,
Preservatives,not_known_and_other,not_known_and_other,0,0,
Primrose,primrose,primrose,3,1,
Production not in the soil,not_known_and_other,not_known_and_other,0,0,
Proso millet,millet_sorghum,millet_sorghum,3,1,
Protection strip erosion (only to be used for areas with AUM-BS 7.1),not_known_and_other,not_known_and_other,0,0,
Protection zone against watercourses,not_known_and_other,not_known_and_other,0,0,
Protective strip erosion (only AUM),not_known_and_other,not_known_and_other,0,0,
Protein crop mixture (pea and/or lupin and/or faba bean),other_dry_pulses,other_dry_pulses,3,1,
Protein crop mixtures (legumes / cereals) *,legumes_dried_pulses_protein_crops,legumes_dried_pulses_protein_crops,3,1,
Provence black psyllium,other_aromatic_medicinal_culinary_plants_spices_herbs,other_aromatic_medicinal_culinary_plants_spices_herbs,3,1,
Psyllium plantain,other_aromatic_medicinal_culinary_plants_spices_herbs,other_aromatic_medicinal_culinary_plants_spices_herbs,3,1,
Public forest establisment,afforestation_reforestation,afforestation_reforestation,0,0,
"Pulses, production",unspecified_legumes_dried_pulses_protein_crops,unspecified_legumes_dried_pulses_protein_crops,3,1,
"Pulses, seeds and propagation material",unspecified_legumes_dried_pulses_protein_crops,unspecified_legumes_dried_pulses_protein_crops,3,1,
Pumpkin (Zucchini,zucchini_courgette,zucchini_courgette,3,1,
Pumpkin (for production for direct consumption),pumpkin_squash_gourd,pumpkin_squash_gourd,3,1,
Pumpkin (for seed production for consumption and pressing),pumpkin_squash_gourd,pumpkin_squash_gourd,3,1,
Pumpkin / Red kuri squash,pumpkin_squash_gourd,pumpkin_squash_gourd,3,1,
Pumpkin production,pumpkin_squash_gourd,pumpkin_squash_gourd,3,1,
Pumpkin seeds and propagation material,pumpkin_squash_gourd,pumpkin_squash_gourd,3,1,
Pumpkins,pumpkin_squash_gourd,pumpkin_squash_gourd,3,1,
Pumpkins - fresh,pumpkin_squash_gourd,pumpkin_squash_gourd,3,1,
Pumpkins - industry,pumpkin_squash_gourd,pumpkin_squash_gourd,3,1,
Purple clover,clover,clover,2,1,
Purple coneflower,echinacea_sun_hat,echinacea_sun_hat,3,1,
PurslanePurslane,purslanepurslane,purslanepurslane,3,1,
QUINCE,quinces,quinces,3,1,
QUINCES,quinces,quinces,3,1,
QUINOA,quinoa,quinoa,3,1,
QuinceQuinceQuince,quincesquincesquinces,quincesquincesquinces,3,1,
QuinoaQuinoaQuinoaQuinoaQuinoa,quinoaquinoaquinoaquinoaquinoa,quinoaquinoaquinoaquinoaquinoa,3,1,
RAPESEED,rapeseed_rape,rapeseed_rape,3,1,
RASPBERRY,raspberry_raspberries,raspberry_raspberries,3,1,
RICE,rice,rice,3,1,
RIPARIAN GALLERY,tree_wood_forest,tree_wood_forest,0,1,
RYE,rye,rye,3,1,
RYE; ANNUAL INTERCROPS AND OTHER FODDER CROPS FORRAG. ANNUALS,fodder_roots,fodder_roots,3,1,
RYE; ANNUAL INTERCROPS AND OTHER FODDER CROPS FORRAG. ANNUALS,rye,rye,3,1,
RYE; CORN,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
RYE; CORN,rye,rye,3,1,
RYE; MAIZE; BEANS; POTATOES; OTHER VEGETABLES,beans,beans,3,1,
RYE; MAIZE; BEANS; POTATOES; OTHER VEGETABLES,fresh_vegetables,fresh_vegetables,3,1,
RYE; MAIZE; BEANS; POTATOES; OTHER VEGETABLES,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
RYE; MAIZE; BEANS; POTATOES; OTHER VEGETABLES,potatoes,potatoes,3,1,
RYE; MAIZE; BEANS; POTATOES; OTHER VEGETABLES,rye,rye,3,1,
RYE; MAIZE; OTHER VEGETABLES; POTATOES,fresh_vegetables,fresh_vegetables,3,1,
RYE; MAIZE; OTHER VEGETABLES; POTATOES,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
RYE; MAIZE; OTHER VEGETABLES; POTATOES,potatoes,potatoes,3,1,
RYE; MAIZE; OTHER VEGETABLES; POTATOES,rye,rye,3,1,
RYE; MAIZE; POTATO,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
RYE; MAIZE; POTATO,potatoes,potatoes,3,1,
RYE; MAIZE; POTATO,rye,rye,3,1,
RYE; OTHER VEGETABLES; POTATOES,fresh_vegetables,fresh_vegetables,3,1,
RYE; OTHER VEGETABLES; POTATOES,potatoes,potatoes,3,1,
RYE; OTHER VEGETABLES; POTATOES,rye,rye,3,1,
RYE; POTATO,potatoes,potatoes,3,1,
RYE; POTATO,rye,rye,3,1,
Radish,radish,radish,3,1,
Radish - fresh,radish,radish,3,1,
Radish and black radish,radish,radish,3,1,
Radish production,radish,radish,3,1,
Radish seeds (including oil radish seeds),radish,radish,3,1,
Radish seeds and propagation material,radish,radish,3,1,
Radish sown (radish),radish,radish,3,1,
Ramtill herb,aromatic_medicinal_culinary_plants_spices_herbs,aromatic_medicinal_culinary_plants_spices_herbs,3,2,
Rape,rapeseed_rape,rapeseed_rape,3,1,
Rape summer,summer_rapeseed_rape,summer_rapeseed_rape,3,1,
Rape winter,winter_rapeseed_rape,winter_rapeseed_rape,3,1,
Rapeseed,unspecified_season_rapeseed_rape,unspecified_season_rapeseed_rape,3,1,
Rapeseed (autumn),winter_rapeseed_rape,winter_rapeseed_rape,3,1,
Rapeseed (spring),spring_rapeseed_rape,spring_rapeseed_rape,3,1,
Rapeseed - spring,spring_rapeseed_rape,spring_rapeseed_rape,3,1,
Rapeseed - winter,winter_rapeseed_rape,winter_rapeseed_rape,3,1,
Rapeseed spring,spring_rapeseed_rape,spring_rapeseed_rape,3,1,
Rapeseed summer (incl. butter seed),spring_rapeseed_rape,spring_rapeseed_rape,3,1,
Rapeseed winter,winter_rapeseed_rape,winter_rapeseed_rape,3,1,
Rapeseed winter (incl. butter seed),winter_rapeseed_rape,winter_rapeseed_rape,3,1,
"Rapeseed, summer",summer_rapeseed_rape,summer_rapeseed_rape,3,1,
RaspberriesRaspberries,raspberry_raspberriesraspberry_raspberries,raspberry_raspberriesraspberry_raspberries,3,1,
Raspberries multiplication by cutting,raspberry_raspberries,raspberry_raspberries,3,1,
RaspberryRaspberry,raspberry_raspberriesraspberry_raspberries,raspberry_raspberriesraspberry_raspberries,3,1,
Real St. Johns wort / hypericum,st_johns_wort,st_johns_wort,3,1,
ReblandRebland,vineyards_wine_vine_rebland_grapesvineyards_wine_vine_rebland_grapes,vineyards_wine_vine_rebland_grapesvineyards_wine_vine_rebland_grapes,3,1,
Recreative purpose,not_known_and_other,not_known_and_other,0,0,
Red and white currants,currants,currants,3,1,
Red cabbage,red_cabbage,red_cabbage,3,1,
Red cabbage - fresh,red_cabbage,red_cabbage,3,1,
Red cabbage - industry,red_cabbage,red_cabbage,3,1,
Red cabbage production,red_cabbage,red_cabbage,3,1,
Red cabbage seeds and propagation material,red_cabbage,red_cabbage,3,1,
Red cloverRed clover,cloverclover,cloverclover,2,1,
Red clover (at least 80% clover up to 20% grasses),clover,clover,2,1,
Red currant,redcurrant,redcurrant,3,1,
Red fescue for seed production,festuca_fescue,festuca_fescue,3,1,
Red fescue seeds,festuca_fescue,festuca_fescue,3,1,
Red pumpkin,pumpkin_squash_gourd,pumpkin_squash_gourd,3,1,
Red raspberry,raspberry_raspberries,raspberry_raspberries,3,1,
RedcurrantRedcurrant,redcurrantredcurrant,redcurrantredcurrant,3,1,
Reed bed,not_known_and_other,not_known_and_other,0,0,
Reed canary grass,canary_seed_canaryseed,canary_seed_canaryseed,3,1,
Reed canary grass,temporary_grass,temporary_grass,2,1,
Reed fescue for seed production,festuca_fescue,festuca_fescue,3,1,
Reed fescue industrial grass,festuca_fescue,festuca_fescue,3,1,
Reed fescue other than for industrial grass,festuca_fescue,festuca_fescue,3,1,
Reed grass,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Reed grass,poaceae_grasses,poaceae_grasses,2,1,
Report (garden report),kitchen_gardens,kitchen_gardens,3,1,
Reservoirs,not_known_and_other,not_known_and_other,0,0,
Residential building,not_known_and_other,not_known_and_other,0,0,
Restructuring of the vineyard,vineyards_wine_vine_rebland_grapes,vineyards_wine_vine_rebland_grapes,3,1,
Reversed clover,clover,clover,2,1,
Rhodiola (rose root),aromatic_medicinal_culinary_plants_spices_herbs,aromatic_medicinal_culinary_plants_spices_herbs,3,2,
RhubarbRhubarb,rhubarbrhubarb,rhubarbrhubarb,3,1,
Rhubarb - fresh,rhubarb,rhubarb,3,1,
Rhubarb - industry,rhubarb,rhubarb,3,1,
Rhubarb production,rhubarb,rhubarb,3,1,
Rhubarb seeds and propagation material,rhubarb,rhubarb,3,1,
Rice,rice,rice,3,1,
Rice fescue seeds,festuca_fescue,festuca_fescue,3,1,
Ringlots,plums,plums,3,1,
Riparian fringe program,not_known_and_other,not_known_and_other,0,0,
Riparian vegetation,not_known_and_other,not_known_and_other,0,0,
Rivers,not_known_and_other,not_known_and_other,0,0,
Rocket,rocket_arugula,rocket_arugula,3,1,
Rocket Arugula seeds,rocket_arugula,rocket_arugula,3,1,
Rocket leaf (nematode catch crop),rocket_arugula,rocket_arugula,3,1,
Rocket salad - Arugula - fresh,rocket_arugula,rocket_arugula,3,1,
Root vegetables (other),root_vegetables,root_vegetables,3,1,
Root-stock nursery,nurseries_nursery,nurseries_nursery,3,1,
Rosa canina,roses,roses,3,1,
Rose bushes (incl seedlings and rootstocks) open ground,roses,roses,3,1,
Rose bushes (incl seedlings and rootstocks) pot and container field,roses,roses,3,1,
Rose hip,rose_hip_rosehip,rose_hip_rosehip,3,1,
Rosemary,rosemary,rosemary,3,1,
RosesRoses,rosesroses,rosesroses,3,1,
Roses (nurseries),roses,roses,3,1,
Roses cut roses,roses,roses,3,1,
Rough grazings,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Rough-stalked meadow grass,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Rowan,rowan_rowanberries,rowan_rowanberries,3,1,
Rowanberries,rowan_rowanberries,rowan_rowanberries,3,1,
Rows of trees,tree_wood_forest,tree_wood_forest,0,1,
Royal walnut,walnuts,walnuts,3,1,
Rudbeckia (coneflower),rudbeckia_coneflowers,rudbeckia_coneflowers,3,1,
Run for livestock keeping (not DZ capable),not_known_and_other,not_known_and_other,0,0,
Runner beans production,beans,beans,3,1,
Runner beans seeds and propagation material,beans,beans,3,1,
RutabagaRutabaga,swede_rutabagaswede_rutabaga,swede_rutabagaswede_rutabaga,3,1,
Rybs (autumn),winter_rapeseed_rape,winter_rapeseed_rape,3,1,
Rybs (spring),spring_rapeseed_rape,spring_rapeseed_rape,3,1,
RyeRyeRye,ryeryerye,ryeryerye,3,1,
"Rye """"Sangaste"""" undersown with legumes",rye,rye,3,1,
Rye (not cut rye),unspecified_season_rye,unspecified_season_rye,3,1,
Rye (spring)Rye (spring),spring_ryespring_rye,spring_ryespring_rye,3,1,
Rye Kaupo varieties,rye,rye,3,1,
Rye fescue seeds autumn undersown,rye,rye,3,1,
Rye of Sangaste with sowing except for sowing of legumes,rye,rye,3,1,
Rye population varieties other than ,rye,rye,3,1,
